INFO:    Running model on device cuda:0.
INFO:    configured optimizer: adam
INFO:    configured learning rate scheduler: 
INFO:    Beginning Training (50 epochs)
INFO:            |                                          train                                           |                                        validation                                       
INFO:    Epoch   | auroc  brier_multi  ic_corr  ic_diff  ic_weighted_pcc  loss  mae   pearsonr  spearmanr   | auroc  brier_multi  ic_corr  ic_diff  ic_weighted_pcc  loss  mae   pearsonr  spearmanr  
INFO:    1       | 0.568  0.519        0.131    -1.056   0.073            1.141 1.126 0.087     0.066       | 0.549  0.537        0.187    -1.087   0.065            1.142 1.142 0.073     0.049      
INFO:    2       | 0.630  0.491        0.144    -0.942   0.139            1.075 1.053 0.174     0.139       | 0.591  0.525        0.145    -0.986   0.096            1.097 1.097 0.122     0.097      
INFO:    3       | 0.672  0.476        0.195    -0.874   0.204            0.995 0.999 0.261     0.215       | 0.659  0.498        0.189    -0.919   0.181            1.032 1.032 0.232     0.181      
INFO:    4       | 0.675  0.509        0.171    -0.799   0.211            0.952 0.998 0.279     0.244       | 0.659  0.534        0.139    -0.840   0.186            1.037 1.037 0.225     0.184      
INFO:    5       | 0.707  0.445        0.143    -0.862   0.228            0.957 0.964 0.308     0.251       | 0.678  0.463        0.076    -0.918   0.205            0.995 0.995 0.260     0.193      
INFO:    6       | 0.729  0.402        0.183    -0.915   0.278            0.943 0.938 0.356     0.286       | 0.698  0.422        0.115    -0.964   0.268            0.973 0.973 0.301     0.207      
INFO:    7       | 0.722  0.422        0.138    -0.924   0.248            0.919 0.965 0.320     0.259       | 0.686  0.450        0.075    -0.968   0.222            1.004 1.004 0.267     0.198      
INFO:    8       | 0.763  0.382        0.140    -0.821   0.327            0.888 0.885 0.423     0.333       | 0.716  0.446        0.081    -0.868   0.251            0.973 0.973 0.320     0.244      
INFO:    9       | 0.776  0.378        0.177    -0.766   0.344            0.851 0.855 0.444     0.339       | 0.727  0.456        0.094    -0.816   0.284            0.958 0.958 0.344     0.255      
INFO:    10      | 0.783  0.392        0.183    -0.681   0.350            0.830 0.838 0.453     0.351       | 0.733  0.467        0.089    -0.740   0.299            0.938 0.938 0.362     0.264      
INFO:    11      | 0.794  0.370        0.136    -0.719   0.369            0.793 0.829 0.476     0.363       | 0.739  0.438        0.021    -0.772   0.317            0.921 0.921 0.395     0.302      
INFO:    12      | 0.822  0.333        0.229    -0.651   0.417            0.765 0.763 0.523     0.404       | 0.774  0.416        0.140    -0.709   0.352            0.872 0.872 0.427     0.323      
INFO:    13      | 0.823  0.332        0.220    -0.663   0.407            0.739 0.762 0.533     0.416       | 0.765  0.422        0.123    -0.716   0.338            0.874 0.874 0.425     0.328      
INFO:    14      | 0.823  0.354        0.239    -0.623   0.409            0.725 0.761 0.524     0.414       | 0.771  0.442        0.118    -0.683   0.353            0.876 0.876 0.424     0.339      
INFO:    15      | 0.820  0.353        0.242    -0.619   0.423            0.710 0.760 0.529     0.413       | 0.760  0.460        0.147    -0.690   0.350            0.897 0.897 0.411     0.328      
INFO:    16      | 0.831  0.330        0.260    -0.613   0.430            0.692 0.730 0.548     0.422       | 0.750  0.469        0.162    -0.688   0.329            0.902 0.902 0.393     0.300      
INFO:    17      | 0.831  0.337        0.258    -0.613   0.440            0.688 0.733 0.546     0.439       | 0.760  0.450        0.162    -0.688   0.368            0.876 0.876 0.427     0.342      
INFO:    18      | 0.841  0.309        0.258    -0.607   0.454            0.669 0.713 0.566     0.436       | 0.780  0.425        0.127    -0.687   0.369            0.865 0.865 0.439     0.337      
INFO:    19      | 0.843  0.292        0.275    -0.657   0.459            0.651 0.706 0.574     0.444       | 0.769  0.410        0.158    -0.738   0.368            0.862 0.862 0.448     0.344      
INFO:    20      | 0.842  0.313        0.268    -0.619   0.445            0.641 0.714 0.568     0.438       | 0.773  0.439        0.138    -0.698   0.360            0.872 0.872 0.437     0.352      
INFO:    21      | 0.843  0.319        0.274    -0.589   0.456            0.644 0.702 0.570     0.442       | 0.772  0.454        0.143    -0.667   0.351            0.870 0.870 0.432     0.343      
INFO:    22      | 0.839  0.333        0.254    -0.608   0.440            0.622 0.719 0.555     0.441       | 0.767  0.450        0.149    -0.662   0.350            0.862 0.862 0.437     0.352      
INFO:    23      | 0.850  0.302        0.289    -0.592   0.470            0.616 0.681 0.587     0.456       | 0.774  0.446        0.149    -0.672   0.354            0.862 0.862 0.433     0.343      
INFO:    24      | 0.841  0.339        0.261    -0.578   0.448            0.604 0.714 0.562     0.448       | 0.758  0.472        0.173    -0.649   0.336            0.874 0.874 0.423     0.347      
INFO:    25      | 0.856  0.291        0.281    -0.601   0.476            0.592 0.682 0.597     0.459       | 0.780  0.428        0.148    -0.679   0.369            0.851 0.851 0.457     0.365      
INFO:    26      | 0.851  0.318        0.247    -0.583   0.472            0.593 0.694 0.585     0.451       | 0.773  0.451        0.134    -0.656   0.373            0.855 0.855 0.453     0.359      
INFO:    27      | 0.857  0.293        0.287    -0.590   0.482            0.582 0.674 0.598     0.464       | 0.779  0.437        0.156    -0.670   0.377            0.852 0.852 0.453     0.362      
INFO:    28      | 0.849  0.298        0.288    -0.578   0.477            0.584 0.673 0.600     0.464       | 0.773  0.444        0.149    -0.675   0.372            0.860 0.860 0.451     0.361      
INFO:    29      | 0.860  0.298        0.276    -0.575   0.480            0.574 0.670 0.605     0.466       | 0.776  0.444        0.146    -0.660   0.373            0.851 0.851 0.460     0.361      
INFO:    30      | 0.851  0.299        0.284    -0.599   0.468            0.567 0.686 0.594     0.460       | 0.778  0.428        0.179    -0.665   0.381            0.839 0.839 0.470     0.376      
INFO:    31      | 0.861  0.300        0.310    -0.552   0.487            0.569 0.659 0.605     0.466       | 0.782  0.449        0.140    -0.644   0.372            0.845 0.845 0.458     0.365      
INFO:    32      | 0.851  0.319        0.283    -0.581   0.475            0.572 0.695 0.586     0.458       | 0.771  0.456        0.171    -0.659   0.355            0.866 0.866 0.433     0.351      
INFO:    33      | 0.854  0.311        0.278    -0.584   0.466            0.573 0.692 0.584     0.452       | 0.775  0.461        0.149    -0.656   0.346            0.870 0.870 0.434     0.343      
INFO:    34      | 0.854  0.300        0.303    -0.561   0.479            0.557 0.666 0.603     0.464       | 0.781  0.445        0.207    -0.631   0.379            0.843 0.843 0.447     0.364      
INFO:    35      | 0.860  0.284        0.298    -0.599   0.475            0.561 0.670 0.606     0.468       | 0.781  0.421        0.193    -0.662   0.365            0.833 0.833 0.461     0.369      
INFO:    36      | 0.858  0.312        0.293    -0.549   0.477            0.542 0.668 0.604     0.477       | 0.775  0.468        0.201    -0.614   0.347            0.851 0.851 0.439     0.358      
INFO:    37      | 0.860  0.284        0.298    -0.574   0.477            0.530 0.659 0.615     0.480       | 0.788  0.431        0.171    -0.650   0.360            0.838 0.838 0.466     0.378      
INFO:    38      | 0.863  0.294        0.292    -0.562   0.472            0.534 0.665 0.606     0.473       | 0.775  0.445        0.195    -0.630   0.360            0.841 0.841 0.456     0.368      
INFO:    39      | 0.863  0.290        0.302    -0.557   0.488            0.531 0.655 0.613     0.471       | 0.780  0.441        0.199    -0.627   0.377            0.838 0.838 0.459     0.371      
INFO:    40      | 0.861  0.297        0.288    -0.558   0.479            0.516 0.661 0.609     0.474       | 0.782  0.446        0.147    -0.617   0.382            0.835 0.835 0.463     0.366      
INFO:    41      | 0.865  0.290        0.291    -0.573   0.481            0.519 0.663 0.614     0.474       | 0.781  0.427        0.184    -0.644   0.372            0.830 0.830 0.466     0.367      
INFO:    42      | 0.860  0.298        0.300    -0.566   0.479            0.522 0.668 0.610     0.475       | 0.778  0.429        0.191    -0.628   0.385            0.828 0.828 0.473     0.377      
INFO:    43      | 0.862  0.305        0.279    -0.554   0.486            0.525 0.665 0.614     0.481       | 0.792  0.440        0.167    -0.614   0.391            0.822 0.822 0.481     0.390      
INFO:    44      | 0.858  0.295        0.293    -0.578   0.476            0.507 0.670 0.606     0.474       | 0.790  0.418        0.193    -0.643   0.385            0.821 0.821 0.478     0.382      
INFO:    45      | 0.866  0.274        0.297    -0.607   0.486            0.501 0.663 0.621     0.482       | 0.796  0.400        0.194    -0.658   0.380            0.810 0.810 0.493     0.390      
INFO:    46      | 0.861  0.289        0.315    -0.566   0.484            0.493 0.658 0.612     0.479       | 0.778  0.421        0.190    -0.639   0.384            0.820 0.820 0.479     0.385      
INFO:    47      | 0.859  0.294        0.289    -0.581   0.471            0.500 0.673 0.604     0.460       | 0.784  0.422        0.175    -0.646   0.361            0.824 0.824 0.474     0.363      
INFO:    48      | 0.855  0.299        0.294    -0.592   0.471            0.511 0.683 0.598     0.471       | 0.781  0.433        0.180    -0.665   0.353            0.846 0.846 0.456     0.371      
INFO:    49      | 0.850  0.303        0.295    -0.629   0.459            0.502 0.713 0.583     0.463       | 0.782  0.421        0.139    -0.711   0.370            0.864 0.864 0.453     0.372      
INFO:    50      | 0.860  0.289        0.302    -0.574   0.482            0.509 0.666 0.609     0.482       | 0.776  0.427        0.179    -0.647   0.370            0.832 0.832 0.459     0.374      
INFO:    Writing checkpoint to file /project/rohs_102/raktimmi/deeppbsmar24/run/outputmar24/config_03.26.2024.22.33_540/Model.50.tar at epoch 50
INFO:    Training Successfully Ended.
INFO:    Writing best state to file /project/rohs_102/raktimmi/deeppbsmar24/run/outputmar24/config_03.26.2024.22.33_540/Model.best.tar (epoch: 45)
INFO:    Best tracked metric achieved: 0.810
INFO:    Saving metrics history to file.
INFO:    learned global temperature : [0.43822688]
INFO:                       |                               validation predictions                              
INFO:    label              | auroc  brier_multi  ic_corr  ic_diff  ic_weighted_pcc  mae   pearsonr  spearmanr  
INFO:    7jsl_J_MA0760.1.jaspar.npz | 0.988  0.067        0.701    -0.341   0.701            0.329 0.903     0.671      
INFO:    6vtx_A_KLF4_HUMAN.H11MO.0.A.npz | 0.849  0.406        0.243    -0.894   0.302            0.912 0.523     0.443      
INFO:    5kea_A_MA0039.2.jaspar.npz | 0.874  0.325        0.417    -0.819   0.477            0.842 0.580     0.412      
INFO:    5keb_A_MA0039.2.jaspar.npz | 0.745  0.388        0.141    -0.896   0.124            0.928 0.482     0.289      
INFO:    5ke9_A_KLF4_MOUSE.H11MO.0.A.npz | 0.789  0.307        0.220    -0.574   0.281            0.805 0.476     0.212      
INFO:    4m9e_A_KLF4_MOUSE.H11MO.0.A.npz | 0.965  0.209        0.061    -0.551   0.211            0.672 0.626     0.262      
INFO:    4m9v_C_ZFP57_MOUSE.H11MO.0.B.npz | 0.880  0.302        0.606    -0.592   0.369            0.637 0.582     0.365      
INFO:    4m9v_F_ZFP57_MOUSE.H11MO.0.B.npz | 0.879  0.305        0.624    -0.588   0.375            0.655 0.580     0.409      
INFO:    4gzn_C_ZFP57_MOUSE.H11MO.0.B.npz | 0.917  0.247        0.649    -0.557   0.412            0.567 0.646     0.465      
INFO:    3brg_C_SUH_MOUSE.H11MO.0.A.npz | 0.885  0.312        0.359    -0.478   0.461            0.736 0.442     0.250      
INFO:    5e24_E_MA0085.1.jaspar.npz | 0.970  0.158        0.534    -0.702   0.659            0.528 0.785     0.684      
INFO:    4j2x_C_SUH_MOUSE.H11MO.0.A.npz | 0.964  0.233        0.477    -0.368   0.458            0.535 0.677     0.500      
INFO:    6py8_C_SUH_HUMAN.H11MO.0.A.npz | 0.888  0.275        0.048    -0.586   0.427            0.676 0.659     0.577      
INFO:    3nbn_A_MA1116.1.jaspar.npz | 0.927  0.286        0.208    -0.737   0.677            0.652 0.671     0.619      
INFO:    1mse_C_MA0100.2.jaspar.npz | 0.337  1.014        0.059    -0.772   -0.230           1.482 -0.123    -0.237     
INFO:    1msf_C_MA0100.2.jaspar.npz | 0.357  0.903        -0.194   -0.977   -0.208           1.444 -0.046    -0.187     
INFO:    1h88_C_MA0100.2.jaspar.npz | 0.560  0.606        0.166    -0.839   0.377            1.135 0.194     0.111      
INFO:    1h89_C_MYB_MOUSE.H11MO.0.A.npz | 0.481  0.722        0.032    -0.765   0.131            1.201 0.090     -0.100     
INFO:    1mdy_C_MYOD1_MOUSE.H11MO.0.A.npz | 0.896  0.247        0.578    -0.487   0.581            0.561 0.664     0.477      
INFO:    1mdy_B_MA0499.1.jaspar.npz | 0.869  0.257        0.655    -0.433   0.569            0.540 0.678     0.545      
INFO:    1mdy_D_MYOD1_MOUSE.H11MO.0.A.npz | 0.896  0.247        0.578    -0.487   0.581            0.561 0.664     0.477      
INFO:    1mdy_A_MA0499.1.jaspar.npz | 0.869  0.257        0.655    -0.433   0.569            0.540 0.678     0.545      
INFO:    2ff0_A_STF1_MOUSE.H11MO.0.B.npz | 0.640  0.551        0.407    -0.449   0.190            0.940 0.260     0.220      
INFO:    5l0m_A_NR5A2_HUMAN.H11MO.0.B.npz | 0.790  0.441        0.247    -0.551   0.204            0.804 0.504     0.559      
INFO:    2a66_A_NR5A2_HUMAN.H11MO.0.B.npz | 0.860  0.426        0.260    -0.585   0.176            0.817 0.456     0.679      
INFO:    3l1p_B_PO5F1_MOUSE.H11MO.0.A.npz | 0.841  0.251        -0.195   -0.605   0.501            0.688 0.623     0.520      
INFO:    3l1p_A_MA0142.1.jaspar.npz | 0.858  0.254        -0.172   -0.586   0.481            0.689 0.608     0.436      
INFO:    6ht5_E_PO5F1_MOUSE.H11MO.0.A.npz | 0.892  0.287        -0.236   -0.632   0.366            0.759 0.570     0.435      
INFO:    1fos_G_FOS_HUMAN.H11MO.0.A.npz | 0.822  0.396        0.236    -0.589   0.279            0.807 0.512     0.459      
INFO:    2wt7_A_FOS_MOUSE.H11MO.0.A.npz | 0.974  0.276        0.108    -0.906   0.599            0.666 0.731     0.439      
INFO:    1a02_F_FOS_HUMAN.H11MO.0.A.npz | 0.776  0.503        0.048    -0.803   0.253            0.993 0.396     0.157      
INFO:    1s9k_D_FOS_HUMAN.H11MO.0.A.npz | 0.790  0.328        0.308    -0.796   0.363            0.811 0.468     0.358      
INFO:    1fos_E_MA1951.1.jaspar.npz | 0.910  0.574        -0.177   -0.579   0.259            0.977 0.354     0.377      
INFO:    1nh2_A_MA0386.1.jaspar.npz | 0.638  0.616        0.195    -0.707   0.231            1.087 0.240     0.180      
INFO:    1rm1_A_MA0386.1.jaspar.npz | 0.757  0.628        -0.318   -0.740   0.320            1.049 0.369     0.244      
INFO:    4roe_B_TBP_HUMAN.H11MO.0.A.npz | 0.837  0.605        0.505    -0.362   0.230            1.001 0.296     0.136      
INFO:    1ngm_I_MA0386.1.jaspar.npz | 0.833  0.733        0.340    -0.760   0.197            1.139 0.347     0.017      
INFO:    1ngm_A_MA0386.1.jaspar.npz | 0.861  0.735        -0.412   -0.859   0.127            1.146 0.320     0.050      
INFO:    6j4e_B_MA0589.1.jaspar.npz | 0.861  0.392        0.476    -0.787   0.572            0.682 0.666     0.559      
INFO:    4tnt_B_MA0727.1.jaspar.npz | 0.625  0.627        0.364    -0.737   0.218            1.070 0.258     0.197      
INFO:    4tnt_A_MA0727.1.jaspar.npz | 0.625  0.627        0.364    -0.737   0.218            1.070 0.258     0.197      
INFO:    4mhg_A_ETV6_MOUSE.H11MO.0.C.npz | 1.000  0.088        0.531    -0.370   0.800            0.319 0.909     0.633      
INFO:    3jtg_A_ELF3_MOUSE.H11MO.0.B.npz | 0.827  0.325        0.660    -0.416   0.624            0.667 0.579     0.405      
INFO:    6c2f_M_MBD2_HUMAN.H11MO.0.B.npz | 0.944  0.290        0.317    -0.728   0.601            0.713 0.621     0.532      
INFO:    6c1t_D_MBD2_HUMAN.H11MO.0.B.npz | 0.688  0.313        0.020    -0.866   0.682            0.739 0.606     0.555      
INFO:    6c1v_B_MBD2_HUMAN.H11MO.0.B.npz | 0.490  0.554        -0.016   -1.018   0.513            1.050 0.331     0.392      
INFO:    6c1u_B_MBD2_HUMAN.H11MO.0.B.npz | 0.542  0.529        -0.041   -0.968   0.552            1.015 0.448     0.464      
INFO:    6c2f_J_MBD2_HUMAN.H11MO.0.B.npz | 0.889  0.413        0.217    -0.679   0.539            0.832 0.530     0.462      
INFO:    6j9c_D_MA0581.1.jaspar.npz | 0.849  0.392        -0.088   -1.037   0.515            0.898 0.558     0.509      
INFO:    6j9c_A_MA0581.1.jaspar.npz | 0.837  0.351        0.069    -0.897   0.665            0.766 0.641     0.575      
INFO:    1d66_A_MA0299.1.jaspar.npz | 0.615  0.546        -0.186   -0.879   0.254            1.100 0.207     0.148      
INFO:    3coq_A_MA0299.1.jaspar.npz | 0.828  0.233        0.143    -0.630   0.567            0.677 0.580     0.594      
INFO:    3coq_B_MA0299.1.jaspar.npz | 0.828  0.233        0.143    -0.630   0.567            0.677 0.580     0.594      
INFO:    1d66_B_MA0299.1.jaspar.npz | 0.615  0.546        -0.186   -0.879   0.254            1.100 0.207     0.148      
INFO:    2lef_A_LEF1_MOUSE.H11MO.0.B.npz | 0.838  0.371        0.097    -0.578   0.104            0.878 0.393     0.500      
INFO:    5t01_B_JUN_HUMAN.H11MO.0.A.npz | 0.911  0.167        0.339    -0.606   0.677            0.536 0.738     0.477      
INFO:    1jnm_B_MA1126.1.jaspar.npz | 0.958  0.216        -0.140   -0.598   0.392            0.644 0.732     0.643      
INFO:    1jnm_A_MA1126.1.jaspar.npz | 0.958  0.216        -0.140   -0.598   0.392            0.644 0.732     0.643      
INFO:    1fos_H_MA1126.1.jaspar.npz | 0.565  0.607        -0.617   -0.811   0.160            1.145 0.013     0.000      
INFO:    5vpe_B_JUND_HUMAN.H11MO.0.A.npz | 0.917  0.224        -0.049   -0.808   0.638            0.647 0.772     0.596      
INFO:    6es3_M_CDX2_HUMAN.H11MO.0.A.npz | 0.584  0.722        0.171    -0.574   -0.033           1.172 -0.000    0.173      
INFO:    5lux_K_MA0878.3.jaspar.npz | 0.563  0.758        0.485    -0.607   0.058            1.208 0.122     0.247      
INFO:    5lux_L_MA0878.3.jaspar.npz | 0.546  0.745        0.410    -0.572   0.073            1.187 0.139     0.238      
INFO:    6es2_L_MA0465.2.jaspar.npz | 0.659  0.706        0.536    -0.450   0.002            1.052 0.235     0.210      
INFO:    6es2_K_CDX2_HUMAN.H11MO.0.A.npz | 0.603  0.565        0.289    -0.524   0.156            1.019 0.079     0.176      
INFO:    1yuj_A_MA0205.2.jaspar.npz | 0.729  0.678        -0.164   -0.850   0.396            1.058 0.308     0.260      
INFO:    1yui_A_MA0205.2.jaspar.npz | 0.817  0.508        -0.402   -0.905   0.558            0.908 0.503     0.160      
INFO:    1le5_B_NFKB1_MOUSE.H11MO.0.A.npz | 0.870  0.533        0.117    -0.532   0.140            0.916 0.451     0.244      
INFO:    1nfk_A_NFKB1_MOUSE.H11MO.0.A.npz | 0.933  0.316        -0.200   -0.525   0.526            0.643 0.705     0.447      
INFO:    1le5_F_NFKB1_MOUSE.H11MO.0.A.npz | 0.993  0.242        -0.507   -0.786   0.477            0.643 0.771     0.450      
